"category","count","book_id"
"e-books",10,"39033"
"i-own",10,"39033"
"kansas",9,"39033"
"action-thriller",9,"39033"
"thriller-suspense",9,"39033"
"contemporary",9,"39033"
"re-read",9,"39033"
"read-in-2015",8,"39033"
"reviewed",8,"39033"
"my-library",8,"39033"
"calibre",8,"39033"
"crime-fiction",8,"39033"
"mystery-thriller-suspense",8,"39033"
"lincoln-child",8,"39033"
"books",8,"39033"
"wish-list",8,"39033"
"need-to-buy",7,"39033"
"own-it",7,"39033"
"murder",7,"39033"
"murder-mystery",7,"39033"
"fiction-thriller",7,"39033"
"mystery-series",7,"39033"
"to-buy",7,"39033"
"series-pendergast",7,"39033"
"personal-library",7,"39033"
"favorite",7,"39033"
"fiction-read",7,"39033"
"contemporary-fiction",7,"39033"
"e-book",6,"39033"
"finished",6,"39033"
"preston-child-pendergast",6,"39033"
"douglas-preston-and-lincoln-child",6,"39033"
"read-in-2012",6,"39033"
"horror-thriller",6,"39033"
"dark",6,"39033"
"crime-thriller",6,"39033"
"read-2011",6,"39033"
"listened-to",6,"39033"
"serial-killers",6,"39033"
"mystery-detective",6,"39033"
"favorite-books",6,"39033"
"read-2015",5,"39033"
"young-adult",735,"395851"
"vampires",714,"395851"
"to-read",694,"395851"
"fantasy",502,"395851"
"currently-reading",329,"395851"
"paranormal",323,"395851"
"romance",307,"395851"
"ya",257,"395851"
"vampire",221,"395851"
"books-i-own",219,"395851"
"series",189,"395851"
"owned",145,"395851"
"fiction",143,"395851"
"supernatural",135,"395851"
"favorites",133,"395851"
"paranormal-romance",129,"395851"
"vampire-diaries",120,"395851"
"urban-fantasy",107,"395851"
"the-vampire-diaries",87,"395851"
"l-j-smith",78,"395851"
"horror",69,"395851"
"owned-books",51,"395851"
"i-own",50,"395851"
"ebook",48,"395851"
"teen",45,"395851"
"magic",43,"395851"
"read-in-2010",36,"395851"
"lj-smith",36,"395851"
"my-books",34,"395851"
"ebooks",33,"395851"
"vamps",32,"395851"
"default",30,"395851"
"library",28,"395851"
"vampire-books",28,"395851"
"audiobook",26,"395851"
"kindle",24,"395851"
"ya-fiction",23,"395851"
"read-in-2011",21,"395851"
"my-library",21,"395851"
"books",19,"395851"
"3-stars",19,"395851"
"love-triangle",19,"395851"
"read-in-2012",18,"395851"
"paranormal-fantasy",18,"395851"
"contemporary",18,"395851"
"read-in-2009",18,"395851"
"borrowed",18,"395851"
"audiobooks",17,"395851"
"high-school",16,"395851"
"young-adult-fiction",16,"395851"
"read-in-2015",15,"395851"
"read-in-2014",15,"395851"
"vampiros",15,"395851"
"books-i-have",15,"395851"
"read-in-english",15,"395851"
"pnr",15,"395851"
"tvd",14,"395851"
"have",14,"395851"
"ya-books",14,"395851"
"novels",13,"395851"
"4-stars",13,"395851"
"my-bookshelf",13,"395851"
"witches",13,"395851"
"20th-century",13,"395851"
"english",13,"395851"
"ya-paranormal",13,"395851"
"read-2010",13,"395851"
"part-of-a-series",13,"395851"
"fantasy-paranormal",13,"395851"
"e-books",13,"395851"
"re-read",13,"395851"
"e-book",13,"395851"
"ya-fantasy",13,"395851"
"mystery",13,"395851"
"werewolves",12,"395851"
"book-series",12,"395851"
"audio",12,"395851"
"sci-fi-fantasy",12,"395851"
"shelfari-favorites",11,"395851"
"on-my-shelf",11,"395851"
"sagas",11,"395851"
"paranormal-supernatural",11,"395851"
"guilty-pleasures",11,"395851"
"read-in-2013",10,"395851"
"drama",10,"395851"
"usa",10,"395851"
"love-triangles",10,"395851"
"mine",10,"395851"
"childhood",10,"395851"
"read-2014",9,"395851"
"meh",9,"395851"
"sub",9,"395851"
"the-vampire-diaries-series",9,"395851"
"finished",9,"395851"
"favourites",9,"395851"
"vamp",9,"395851"
"german",9,"395851"
"bookshelf",9,"395851"
"read-in-2016",8,"395851"
"ya-paranormal-romance",8,"395851"
"to-read",21874,"40189"
"travel",936,"40189"
"non-fiction",698,"40189"
"currently-reading",641,"40189"
"memoir",380,"40189"
"france",313,"40189"
"nonfiction",245,"40189"
"favorites",238,"40189"
"food",135,"40189"
"biography",127,"40189"
"fiction",110,"40189"
"memoirs",105,"40189"
"humor",93,"40189"
"owned",79,"40189"
"book-club",76,"40189"
"books-i-own",73,"40189"
"french",59,"40189"
"biography-memoir",50,"40189"
"autobiography",44,"40189"
"europe",38,"40189"
"travel-writing",34,"40189"
"owned-books",33,"40189"
"library",33,"40189"
"humour",24,"40189"
"contemporary",23,"40189"
"default",22,"40189"
"adult",22,"40189"
"biographies",22,"40189"
"foodie",20,"40189"
"provence",19,"40189"
"travel-adventure",19,"40189"
"kindle",18,"40189"
"british",18,"40189"
"my-library",18,"40189"
"travelogue",18,"40189"
"funny",18,"40189"
"culture",17,"40189"
"abandoned",17,"40189"
"memoir-biography",17,"40189"
"bookclub",16,"40189"
"to-buy",16,"40189"
"travel-books",15,"40189"
"wanderlust",14,"40189"
"around-the-world",14,"40189"
"travel-memoir",14,"40189"
"novels",14,"40189"
"peter-mayle",13,"40189"
"travels",13,"40189"
"travel-lit",13,"40189"
"shelfari-favorites",12,"40189"
"my-books",12,"40189"
"memoir-bio",12,"40189"
"favourites",12,"40189"
"cultural",12,"40189"
"biographical",12,"40189"
"bio",12,"40189"
"francophile",11,"40189"
"adventure",11,"40189"
"humorous",11,"40189"
"biographies-memoirs",11,"40189"
"20th-century",11,"40189"
"autobiography-memoir",10,"40189"
"own-it",10,"40189"
"book-group",10,"40189"
"travel-literature",10,"40189"
"wish-list",10,"40189"
"fun",10,"40189"
"all-time-favorites",10,"40189"
"cooking",10,"40189"
"audiobook",10,"40189"
"read-in-2012",9,"40189"
"ebook",9,"40189"
"series",9,"40189"
"travel-memoirs",9,"40189"
"foodies",9,"40189"
"culinary",9,"40189"
"armchair-travel",9,"40189"
"literature",9,"40189"
"essays",9,"40189"
"travelogues",9,"40189"
"unfinished",9,"40189"
"borrowed",9,"40189"
"recommended",9,"40189"
"food-and-drink",8,"40189"
"audio",8,"40189"
"classics",8,"40189"
"paris-france",8,"40189"
"favorite",8,"40189"
"comedy",8,"40189"
"i-own",8,"40189"
"non-fic",8,"40189"
"english",7,"40189"
"paris",7,"40189"
"international",7,"40189"
"adventure-travel",7,"40189"
"living-abroad",7,"40189"
"biography-memoirs",7,"40189"
"history",7,"40189"
"own-a-copy",7,"40189"
"adult-fiction",7,"40189"
"to-read",10351,"41193"
"fiction",1068,"41193"
"currently-reading",511,"41193"
"pulitzer",258,"41193"
"favorites",205,"41193"
"pulitzer-prize",166,"41193"
"literary-fiction",110,"41193"
"book-club",109,"41193"
"contemporary",99,"41193"
"owned",88,"41193"
"contemporary-fiction",87,"41193"
"literature",82,"41193"
"books-i-own",79,"41193"
"novels",75,"41193"
"pulitzer-prize-winners",69,"41193"
"pulitzer-winners",64,"41193"
"pulitzers",59,"41193"
"pulitzer-fiction",49,"41193"
"family",48,"41193"
"adult-fiction",46,"41193"
"library",45,"41193"
"iowa",42,"41193"
"novel",42,"41193"
"shakespeare",40,"41193"
"american",36,"41193"
"kindle",34,"41193"
"general-fiction",34,"41193"
"pulitzer-prize-fiction",33,"41193"
"owned-books",28,"41193"
"adult",27,"41193"
"american-literature",27,"41193"
"default",26,"41193"
"pulitzer-prize-winner",26,"41193"
"classics",26,"41193"
"literary",25,"41193"
"midwest",24,"41193"
"school",24,"41193"
"bookclub",24,"41193"
"book-group",23,"41193"
"historical-fiction",22,"41193"
"to-buy",22,"41193"
"wish-list",22,"41193"
"pulitzer-winner",21,"41193"
"usa",21,"41193"
"women",19,"41193"
"drama",17,"41193"
"modern-fiction",17,"41193"
"farming",16,"41193"
"america",16,"41193"
"my-library",16,"41193"
"pulitzer-prize-for-fiction",16,"41193"
"book-club-books",16,"41193"
"abandoned",16,"41193"
"didn-t-finish",16,"41193"
"20th-century",16,"41193"
"maybe",15,"41193"
"read-for-school",15,"41193"
"to-read-fiction",15,"41193"
"american-lit",15,"41193"
"award-winners",15,"41193"
"ebook",14,"41193"
"own-it",14,"41193"
"sisters",14,"41193"
"family-relationships",13,"41193"
"i-own",13,"41193"
"all-time-favorites",13,"41193"
"abuse",13,"41193"
"for-school",13,"41193"
"jane-smiley",12,"41193"
"retellings",12,"41193"
"realistic-fiction",12,"41193"
"women-writers",12,"41193"
"read-in-2016",11,"41193"
"american-midwest",11,"41193"
"book-club-reads",11,"41193"
"audio",11,"41193"
"award-winning",11,"41193"
"shelfari-favorites",10,"41193"
"favourites",10,"41193"
"audiobook",10,"41193"
"couldn-t-finish",10,"41193"
"fiction-to-read",10,"41193"
"united-states",10,"41193"
"recommended",10,"41193"
"dysfunctional-families",9,"41193"
"read-2015",9,"41193"
"2015-reading-challenge",9,"41193"
"home-library",9,"41193"
"female-author",9,"41193"
"national-book-critics-circle-award",9,"41193"
"movie",9,"41193"
"american-fiction",9,"41193"
"women-authors",9,"41193"
"fiction-general",9,"41193"
"2015-reads",8,"41193"
"on-kindle",8,"41193"
"awards",8,"41193"
"50-states",8,"41193"
"read-in-2012",8,"41193"
"ap-lit",8,"41193"
"to-read",308,"414895"
"fiction",279,"414895"
"classics",160,"414895"
"favorites",141,"414895"
"scifi",93,"414895"
"science-fiction",90,"414895"
"fantasy",75,"414895"
"owned",73,"414895"
"french",73,"414895"
"sf",64,"414895"
"currently-reading",46,"414895"
"default",46,"414895"
"books-i-own",44,"414895"
"sci-fi-fantasy",41,"414895"
"movies",38,"414895"
"dystopian",37,"414895"
"classic",35,"414895"
"novels",34,"414895"
"adventure",30,"414895"
"post-apocalyptic",27,"414895"
"kindle",23,"414895"
"to-buy",21,"414895"
"time-travel",21,"414895"
"library",20,"414895"
"france",20,"414895"
"scifi-fantasy",19,"414895"
"science-fiction-fantasy",19,"414895"
"20th-century",18,"414895"
"books",17,"414895"
"movie",16,"414895"
"literature",15,"414895"
"owned-books",14,"414895"
"read-in-french",14,"414895"
"français",14,"414895"
"horror",14,"414895"
"animals",14,"414895"
"favourites",13,"414895"
"speculative-fiction",12,"414895"
"science",12,"414895"
"novel",12,"414895"
"sci-fi",11,"414895"
"ebook",11,"414895"
"ebooks",11,"414895"
"wish-list",11,"414895"
"tenho",10,"414895"
"borrowed",10,"414895"
"thriller",10,"414895"
"unread",10,"414895"
"fantasy-sci-fi",10,"414895"
"planet-of-the-apes",10,"414895"
"classic-sci-fi",9,"414895"
"sf-fantasy",9,"414895"
"sci-fi-and-fantasy",9,"414895"
"fantascienza",8,"414895"
"ciencia-ficcion",8,"414895"
"روايات",8,"414895"
"audiobook",8,"414895"
"audiobooks",8,"414895"
"translated",8,"414895"
"my-library",8,"414895"
"ciencia-ficción",7,"414895"
"shelfari-favorites",7,"414895"
"have",7,"414895"
"watched-the-movie",7,"414895"
"seen-the-movie",7,"414895"
"adult-fiction",7,"414895"
"saw-the-movie",7,"414895"
"e-book",7,"414895"
"reviewed",7,"414895"
"science-fiction-and-fantasy",7,"414895"
"paperback",6,"414895"
"read-in-2014",6,"414895"
"francais",6,"414895"
"classic-sf",6,"414895"
"space",6,"414895"
"adult",6,"414895"
"made-into-a-movie",6,"414895"
"apocalyptic",6,"414895"
"ficção",6,"414895"
"my-books",6,"414895"
"satire",6,"414895"
"read-in-2016",5,"414895"
"e-books",5,"414895"
"read-in-2015",5,"414895"
"film",5,"414895"
"favoritos",5,"414895"
"modern-classics",5,"414895"
"own-it",5,"414895"
"space-opera",5,"414895"
"501-must-read-books",5,"414895"
"romans",5,"414895"
"pierre-boulle",5,"414895"
"drama",5,"414895"
"films",5,"414895"
"re-read",5,"414895"
"translation",5,"414895"
"roman",5,"414895"
"calibre",5,"414895"
"apocalypse",5,"414895"
"dystopian-fiction",5,"414895"
"to-read",3724,"41918"
"non-fiction",399,"41918"
"nonfiction",189,"41918"
"currently-reading",97,"41918"
"sociology",89,"41918"
"favorites",86,"41918"
"chicago",67,"41918"
"education",57,"41918"
"history",44,"41918"
"poverty",41,"41918"
"biography",33,"41918"
"books-i-own",27,"41918"
"race",26,"41918"
"social-justice",26,"41918"
"owned",23,"41918"
"school",23,"41918"
"book-club",21,"41918"
"african-american",19,"41918"
"politics",17,"41918"
"social-science",16,"41918"
"social-issues",16,"41918"
"audiobook",15,"41918"
"library",15,"41918"
"audible",13,"41918"
"audio",12,"41918"
"journalism",11,"41918"
"adult",11,"41918"
"urban-studies",10,"41918"
"memoir",10,"41918"
"default",9,"41918"
"audiobooks",9,"41918"
"owned-books",9,"41918"
"to-read-non-fiction",9,"41918"
"to-buy",9,"41918"
"family",8,"41918"
"own-it",8,"41918"
"for-school",8,"41918"
"academic",8,"41918"
"memoirs",8,"41918"
"racism",7,"41918"
"economics",7,"41918"
"american",7,"41918"
"all-time-favorites",7,"41918"
"american-history",7,"41918"
"adult-nonfiction",7,"41918"
"my-books",6,"41918"
"social-work",6,"41918"
"current-events",6,"41918"
"to-read-nonfiction",6,"41918"
"anthropology",6,"41918"
"memoir-biography",6,"41918"
"social-sciences",6,"41918"
"political",6,"41918"
"teaching",6,"41918"
"my-library",6,"41918"
"biography-memoir",6,"41918"
"crime",6,"41918"
"fiction",6,"41918"
"recommended",6,"41918"
"audio-books",5,"41918"
"society",5,"41918"
"school-books",5,"41918"
"culture",5,"41918"
"read-for-school",5,"41918"
"social",5,"41918"
"education-books",5,"41918"
"high-school",5,"41918"
"urban",5,"41918"
"i-own",5,"41918"
"class",5,"41918"
"book-group",5,"41918"
"college",5,"41918"
"20th-century",4,"41918"
"before-30",4,"41918"
"audible-books",4,"41918"
"30-books-to-read-before-30",4,"41918"
"read-in-2015",4,"41918"
"psychology",4,"41918"
"favorite-books",4,"41918"
"library-book",4,"41918"
"inequality",4,"41918"
"read-nonfiction",4,"41918"
"community-development",4,"41918"
"cultural-studies",4,"41918"
"race-and-ethnicity",4,"41918"
"grad-school",4,"41918"
"cities",4,"41918"
"true-stories",4,"41918"
"historical",4,"41918"
"chicago-projects",3,"41918"
"journalists",3,"41918"
"non-fiction-to-read",3,"41918"
"read-in-2014",3,"41918"
"contemporary",3,"41918"
"biographies",3,"41918"
"narrative-nonfiction",3,"41918"
"america",3,"41918"
"school-reads",3,"41918"
"survival",3,"41918"
"teacher-books",3,"41918"
"to-read",626,"42407"
"childrens",127,"42407"
"children-s",84,"42407"
"children",84,"42407"
"picture-books",77,"42407"
"children-s-books",74,"42407"
"fiction",44,"42407"
"kids",30,"42407"
"childhood",27,"42407"
"kids-books",25,"42407"
"classics",24,"42407"
"childrens-books",24,"42407"
"picture-book",19,"42407"
"animals",14,"42407"
"favorites",11,"42407"
"children-s-picture-books",10,"42407"
"childhood-favorites",10,"42407"
"series",10,"42407"
"currently-reading",9,"42407"
"fantasy",9,"42407"
"kid-books",9,"42407"
"childhood-books",9,"42407"
"children-s-literature",8,"42407"
"children-s-lit",8,"42407"
"childhood-reads",8,"42407"
"owned",7,"42407"
"favorite-children-s-books",7,"42407"
"french",7,"42407"
"classic",7,"42407"
"kid-s-books",6,"42407"
"picture",6,"42407"
"juvenile",6,"42407"
"childrens-literature",6,"42407"
"children-books",6,"42407"
"default",5,"42407"
"read-as-a-child",5,"42407"
"school",4,"42407"
"childrens-picture-books",4,"42407"
"elephants",4,"42407"
"from-my-childhood",4,"42407"
"children-ya",4,"42407"
"literature",4,"42407"
"shelfari-favorites",3,"42407"
"youth",3,"42407"
"preschool",3,"42407"
"animal",3,"42407"
"babar",3,"42407"
"children-s-book",3,"42407"
"books-from-my-childhood",3,"42407"
"francais",3,"42407"
"illustrated",3,"42407"
"childrenslit",3,"42407"
"children-and-young-adult",3,"42407"
"childrensbooks",3,"42407"
"childhood-classics",2,"42407"
"sophias-books",2,"42407"
"genre-fantasy",2,"42407"
"not-owned",2,"42407"
"owned-books",2,"42407"
"childhood-read",2,"42407"
"childhood-reading",2,"42407"
"home-library",2,"42407"
"children-s-fiction",2,"42407"
"illustration",2,"42407"
"from-childhood",2,"42407"
"jean-de-brunhoff",2,"42407"
"childrens-young-adult",2,"42407"
"i-own",2,"42407"
"kindergarten",2,"42407"
"childrens-read",2,"42407"
"children-teen",2,"42407"
"young-at-heart",2,"42407"
"children-young-adult",2,"42407"
"kids-favorites",2,"42407"
"library",2,"42407"
"children-s-classics",2,"42407"
"world-lit",2,"42407"
"children-s-ya",2,"42407"
"royalty",2,"42407"
"other",2,"42407"
"as-a-child",2,"42407"
"pre-2001-pub-date",2,"42407"
"pic",2,"42407"
"books-i-read-as-a-kid",2,"42407"
"translation",2,"42407"
"adventure",2,"42407"
"20th-century",2,"42407"
"to-buy",2,"42407"
"b",2,"42407"
"youth-fiction",2,"42407"
"juvenile-picture-books",2,"42407"
"children-teens",2,"42407"
"books-i-own",2,"42407"
"read-as-a-kid",2,"42407"
"own-it",2,"42407"
"kid-stuff",2,"42407"
"children-s-books-read",2,"42407"
"childrens-book",2,"42407"
"childhood-faves",2,"42407"
"children-s-or-middle-grade",1,"42407"
"to-read",2647,"4271"
"fiction",1805,"4271"
"favorites",570,"4271"
"currently-reading",563,"4271"
"contemporary",392,"4271"
"books-i-own",253,"4271"
"humor",251,"4271"
"owned",242,"4271"
"contemporary-fiction",145,"4271"
"british",140,"4271"
"humour",134,"4271"
"novels",118,"4271"
"general-fiction",115,"4271"
"english",98,"4271"
"adult-fiction",84,"4271"
"favourites",84,"4271"
"adult",83,"4271"
"owned-books",80,"4271"
"funny",77,"4271"
"novel",74,"4271"
"literature",70,"4271"
"england",70,"4271"
"comedy",66,"4271"
"default",65,"4271"
"library",64,"4271"
"coming-of-age",61,"4271"
"nick-hornby",56,"4271"
"read-in-english",54,"4271"
"kindle",53,"4271"
"my-books",53,"4271"
"young-adult",52,"4271"
"to-buy",52,"4271"
"book-club",51,"4271"
"romance",48,"4271"
"school",48,"4271"
"literary-fiction",47,"4271"
"family",45,"4271"
"relationships",44,"4271"
"realistic-fiction",44,"4271"
"drama",42,"4271"
"london",41,"4271"
"ebook",39,"4271"
"modern",38,"4271"
"modern-fiction",36,"4271"
"movie",35,"4271"
"british-literature",33,"4271"
"my-library",33,"4271"
"uk",33,"4271"
"literary",33,"4271"
"read-in-2014",30,"4271"
"love",29,"4271"
"borrowed",29,"4271"
"general",28,"4271"
"brit-lit",28,"4271"
"movies",28,"4271"
"i-own",27,"4271"
"own-it",27,"4271"
"20th-century",27,"4271"
"read-in-2015",26,"4271"
"children",26,"4271"
"hornby",25,"4271"
"in-english",25,"4271"
"men",24,"4271"
"of",22,"4271"
"humorous",22,"4271"
"1990s",22,"4271"
"friendship",21,"4271"
"wish-list",21,"4271"
"read-for-school",21,"4271"
"music",21,"4271"
"ebooks",20,"4271"
"stories",20,"4271"
"boys",20,"4271"
"single",20,"4271"
"parents",20,"4271"
"chick-lit",20,"4271"
"mothers",19,"4271"
"man-woman",19,"4271"
"bookclub",19,"4271"
"finished",19,"4271"
